pdb	chain	start	end	curv_mean	curv_std	twist_mean	twist_std	 twist_sign_mean	twist_sign_std	pitch_mean	 pitch_std	pitch_sign_mean	pitch_sign_std	 tmscores_mean	tmscores_std	yaw_mean	yaw_std
1yiq	A	67	567	0.8134159614354802	0.10048915553768871	0.48133469168441895	0.7689626836926612	0.14285714285714285	0.989743318610787	0.1579267986093191	0.21037980024751404	-0.14285714285714285	0.989743318610787	0.6000573257129045	0.10297712087274266	0.5363157097898287	1.0346048198303193
1yrz	A	1014	1306	1.1859411828728776	0.2966890130107352	0.06506525568960475	0.047808465144327454	-0.5	0.8660254037844386	0.047120776585786006	0.04360437208079524	-0.5	0.8660254037844386	0.5516386590839251	0.03488807108719275	0.21544692749445904	0.10746182966904495
1ywt	A	1	209	0.9310688362848306	0.0937797099134224	0.2718029682697174	0.26106131029389695	-1.0	0.0	0.6120050957767745	0.301861139280491	-0.3333333333333333	0.9428090415820634	0.5945159626854994	0.05980831574473947	0.7038230639838	0.7764507156641539
1yp2	C	319	403	0.24563494886651502	0.04700889462683091	0.024074505167480987	0.006268850987611496	0.3333333333333333	0.9428090415820634	0.014323577376193755	0.007297907202019393	-0.3333333333333333	0.9428090415820634	0.5536524119767958	0.054706796437600305	0.24701980780606148	0.05967835315908725
1yx1	B	5	251	0.8078105718824554	0.23122069834052358	0.36741492135669185	0.2795158946280138	-0.42857142857142855	0.9035079029052513	0.12436202367221554	0.07446060250961405	0.14285714285714285	0.989743318610787	0.3787280318893678	0.06009609297430472	0.3609866572163859	0.24554283798081122
1yxy	B	18	209	0.854117876858644	0.22915312227378506	0.34797199039222176	0.2587801409470865	0.0	1.0	0.3016264525350744	0.20041168002201964	0.0	1.0	0.4082041723624045	0.0733553654074936	0.9222112556406361	0.949559616146348
1yvp	B	51	363	0.7023576217123685	0.2379883212837857	0.5268138417526067	0.2771402151913941	-0.5	0.8660254037844386	0.412758660277196	0.28342093896978976	0.0	1.0	0.41828254225161143	0.02901367584441209	0.5460511111021171	0.4221949811790542
1yy6	A	68	198	1.7793748771535176	0.6188619589245151	1.1306819795963639	1.055617818197205	0.3333333333333333	0.9428090415820634	0.461371616218399	0.2991644403488323	-0.3333333333333333	0.9428090415820634	0.23839966044924696	0.08150926507244487	1.6212914678155095	0.7972453004876691
1yyh	A	57	244	0.25771240403266005	0.010909976933682817	0.14775011194004134	0.053849843757141636	-1.0	0.0	0.06906241395098052	0.024312862275396453	0.6	0.8000000000000002	0.8006981317077558	0.09015177090418486	0.06309856542335929	0.06103958397132679
1yya	A	5	250	0.8149474096871915	0.16866429582867526	0.19682286272959043	0.10007951333030017	-0.42857142857142855	0.9035079029052513	0.20128868829822635	0.1323227039490368	-0.42857142857142855	0.9035079029052513	0.36079865488144985	0.10447222599404668	0.14736582452853297	0.0749452653026138
1z2c	B	133	332	0.41000257652968713	0.020483180453875444	0.3842083070426132	0.09684240625730843	1.0	0.0	0.23689016453995385	0.1269258825116626	0.3333333333333333	0.9428090415820634	0.5781593589019117	0.029306583624789023	0.08878510086178397	0.08368339530764927
1z1w	A	489	780	0.7665993234872213	0.19909071569361977	0.5655165657438347	0.7519618954993301	-0.7142857142857143	0.6998542122237653	0.26503240667025596	0.1148325892476873	0.42857142857142855	0.9035079029052513	0.4050177540983246	0.09464082490076066	0.36692806075182627	0.18083814508600235
1z4w	A	150	565	1.0935091630337792	0.1189745380116535	0.2637705990599412	0.26730412246404334	-0.6	0.8	0.19240471599180825	0.06074229434619373	-0.2	0.9797958971132713	0.44988544397120867	0.09501877715635963	0.34616457463465883	0.18912565195911937
1z8k	A	22	152	0.549269411504934	0.3062492967049773	1.391065780805102	0.9807990932507351	0.3333333333333333	0.9428090415820634	0.6817703171680147	0.27033164054374076	1.0	0.0	0.2868994453973175	0.03386471705489002	1.537667026599573	1.1681690535216425
1z68	A	54	490	0.7864747215595911	0.11765859609744936	0.511728006087074	0.7972987601697454	0.14285714285714285	0.989743318610787	0.1411096760551371	0.11200672474532326	-0.14285714285714285	0.989743318610787	0.4862271435470284	0.06337181324902882	0.34853754838376455	0.49554869443973804
1zb6	A	3	235	1.0718641949621182	0.2215551282587328	0.11200725433287002	0.07844769773226523	0.3333333333333333	0.9428090415820634	0.18512977825365548	0.07202822827061649	0.3333333333333333	0.9428090415820634	0.44951534709388347	0.023348966657797784	0.16599063111465492	0.1928262613491297
1zco	B	25	260	0.827031047015911	0.11103156511814688	0.2555743513651847	0.1481588171708981	-0.14285714285714285	0.989743318610787	0.24141041630127674	0.19479572967421016	-0.14285714285714285	0.989743318610787	0.3915223353875552	0.07206853042569265	0.13211650796526994	0.18515149341608064
1zcc	A	2	240	0.7965302016585165	0.16030445633725823	0.48641397461311514	0.4785286747480039	-0.14285714285714285	0.989743318610787	0.33161125703207006	0.1756313573675954	-0.42857142857142855	0.9035079029052512	0.3138072559091288	0.09366586198226406	0.4417716865317966	0.3494695739625366
1zgr	A	6	148	2.2870837648692364	0.7741537805008483	1.061549527309681	0.008333506996318518	1.0	0.0	0.14053042102084923	0.10258554922559437	-1.0	0.0	0.574475032467114	0.12577027144656297	0.8150993579252794	0.32349908220857065
1zgr	A	154	294	2.2650721283034425	0.640294116332529	0.6604054955595082	0.0179040558888115	0.0	1.0	0.16747973469645394	0.01431438987066913	0.0	1.0	0.6505868862626993	0.027244709516941523	0.6546626471099807	0.2903345631406789
1zgr	A	301	443	2.322570993243316	0.6887344651495059	1.0624596544178662	0.12839705755258052	0.0	1.0	0.5745499094488272	0.39541283874409794	1.0	0.0	0.5512966597912468	0.12769893630620166	0.3000327725669176	0.22565148176311
1zhz	A	115	296	0.7965718643607395	0.10960734004695316	0.923886184320762	0.030341311367078294	-1.0	0.0	0.45202293397360094	0.22776782209765611	-1.0	0.0	0.4045537787977743	0.06588243376240221	0.13011634740163885	0.09786532217467281
1z3h	A	2	959	0.4502135800543677	0.11271528877735866	0.6436509225846698	0.7556757953898071	0.2	0.9797958971132713	0.2261937525622404	0.22399062675458925	0.0	1.0	0.5219775066586883	0.07273583193557578	0.38089645970564734	0.5158191814915467
1zvc	A	22	153	0.33612160526934026	0.1763878056210481	0.8452126681531432	0.3697382825311834	-0.3333333333333333	0.9428090415820634	0.3248727873205364	0.08234843655166814	-0.3333333333333333	0.9428090415820634	0.3328947663083795	0.036735918208945895	0.9478050710773719	0.616934389457389
1zux	A	8	222	1.1707562005778267	0.7605394922786627	1.8609311808845141	1.065919234396479	0.0	1.0	0.7608072351412802	0.48325990790373374	-0.5	0.8660254037844386	0.29133041562864936	0.043200526244742715	1.4734028871460514	0.7328451717158675
2a46	A	12	224	1.160703356206274	0.7803090158457632	2.2771185764461586	0.7846775070795046	0.5	0.8660254037844386	0.4419134297418047	0.2045561879238014	-0.5	0.8660254037844386	0.3008506034264049	0.02581426210063373	0.6633313420839735	0.6801318226461763
1znn	B	18	258	0.965224787698796	0.21332495662547588	0.3339169219627446	0.16330578706008522	0.14285714285714285	0.989743318610787	0.16856670831133672	0.12369341521639601	0.14285714285714285	0.989743318610787	0.3513530374122465	0.1300062943241547	0.49403338317167095	0.6336247101990562
2a4a	A	17	241	0.784799730336189	0.25389117116643867	0.6174213456858597	0.24262981176114426	0.0	1.0	0.2878210481091242	0.23138759060521227	0.0	1.0	0.4243766806069371	0.07868477646237021	0.15246864076877512	0.08021959716918221
2ac1	A	16	336	1.2005059856960492	0.17113518873057082	0.24516469111420708	0.2010944652556236	-0.5	0.8660254037844386	0.2326861613942236	0.1332405937828189	-0.5	0.8660254037844386	0.5292621946014704	0.12147230165553749	0.22142003317611947	0.11906613134369216
1ziw	A	34	658	0.1919811444557397	0.02885202379572815	0.04323416579274212	0.03833216502071208	0.3333333333333333	0.9428090415820634	0.04570738682080494	0.02248923949435283	-0.08333333333333333	0.9965217285917831	0.4835794494336634	0.08199412107375646	0.05933010743423465	0.053534979980286675
2aep	A	117	462	0.9986558106054352	0.17396886886524157	0.35730509647562314	0.21957603780847768	-0.2	0.9797958971132713	0.19830942554396294	0.03875018408428877	0.2	0.9797958971132713	0.4670798411573722	0.11633040435063965	0.42892806892387975	0.28715569012652603
2ad7	C	59	571	0.8216869742457071	0.0437251979746246	0.19449620241542614	0.12568086169208034	0.42857142857142855	0.9035079029052512	0.11952051316007228	0.08691255035392552	0.14285714285714285	0.989743318610787	0.5920214135889588	0.11340171911138386	0.1336501317895314	0.11352094928502915
2afa	A	8	396	1.0376011696166167	0.10621125611773059	0.15840411017586462	0.10722656337573387	-0.6	0.8	0.11837297262752382	0.08798745923920127	-0.6	0.8000000000000002	0.6387760762594547	0.05001664710624925	0.10443711253157092	0.06451376157737652
2agl	A	86	419	0.9257247303816932	0.09524951622781527	0.21899492586862604	0.10446509776083958	0.0	1.0	0.1126981795943592	0.06742589402079736	-0.3333333333333333	0.9428090415820634	0.5650829047919029	0.053197920487808456	0.1649947000929779	0.1305202549866836
2aja	A	56	341	0.36093086655991574	0.06376514643301659	0.40590408579714005	0.42321451811665206	-0.42857142857142855	0.9035079029052513	0.14911372340530488	0.12191199332804813	-0.42857142857142855	0.9035079029052514	0.52206722760001	0.19685082992475011	0.5283764865769689	0.23311624720183233
2aq9	A	1	179	0.024991342377370197	0.05576807232375713	0.03738013827484118	0.024508048912073015	0.42857142857142855	0.9035079029052513	0.01740503027766262	0.013881489506047926	-0.7142857142857143	0.6998542122237652	0.4980369482989969	0.09178168186966919	0.03384103142517324	0.055408472942352856
2aq5	A	39	366	0.8820434450344505	0.12809230035311975	0.14740731950155897	0.12973971598006045	-0.3333333333333333	0.9428090415820634	0.04362222953377426	0.023905438412525952	0.0	1.0	0.5954126834553232	0.11504431316488183	0.1386867295040343	0.1024038924974464
2ash	A	28	348	1.126380066643988	0.38551608360709294	0.38466986633681444	0.19392869235458235	-0.2	0.9797958971132713	0.3284618854903293	0.19192702165064318	-0.2	0.9797958971132713	0.3781540122113937	0.09132287051809995	0.5173271338871132	0.2670148557778339
2aj8	D	61	495	0.7709027706845551	0.12285011053022245	0.15107071314144965	0.17511196582638444	0.14285714285714285	0.989743318610787	0.18140300989996347	0.1256666883713843	-0.42857142857142855	0.9035079029052513	0.5054440139603591	0.06782988615870562	0.16530399137885987	0.18945124593959867
2avt	A	1	377	0.8188491042182158	0.5073576527780733	2.7760325568815856	0.1571681620504045	-0.2	0.9797958971132713	0.06535352055984914	0.04758202522027884	0.2	0.9797958971132713	0.5893983187059147	0.06176573330109861	3.057077306972131	0.03199425683394194
2aw6	A	73	286	0.8694496788221237	0.16238869475585418	0.815504264972061	1.0001175056551344	0.2	0.9797958971132713	0.42411127821777705	0.19474478938630013	0.2	0.9797958971132713	0.4370429577930195	0.058723950372960396	0.6259049362157081	0.3688620179603225
2b0o	E	548	681	0.005733100879028344	0.0006690450298866722	0.15264178309712903	0.0288356473213486	-1.0	0.0	0.19237169194969073	0.04645685162744512	1.0	0.0	0.49168196827008215	0.05694316094452328	0.07072740530177786	0.03063358114423376
2b0r	A	49	167	0.15924628992991302	0.011264180571941323	0.08688433569853606	0.07756741882602805	-0.6	0.8	0.021820676208487776	0.019820141023374854	0.2	0.9797958971132713	0.3231615203493787	0.06068932297613259	0.12284599381143187	0.06301799040560895
2awa	A	1	377	0.6983234492864929	0.42860284572592866	2.6695184694035214	0.1823643471058624	-0.2	0.9797958971132713	0.0765569772913203	0.0529010625597006	0.2	0.9797958971132713	0.5874559847010271	0.06766435916509345	2.9812718048642983	0.07784844945458634
2b6c	A	49	213	0.4830224372957152	0.0409263147031325	0.27063980431744017	0.2435972178403919	0.0	1.0	0.1343802281265642	0.05284877935885598	0.0	1.0	0.46071173848270974	0.05230121915213618	0.16853242125209372	0.114584306021913
2b7n	A	120	262	1.1595330658880278	0.5814042214479692	0.6899616006821961	1.1420549020352553	0.2	0.9797958971132713	0.23848993606284474	0.17462436343390342	0.2	0.9797958971132713	0.3119480738885057	0.10611033182370987	0.6534027851399242	0.7307772660279261
2b7o	A	80	462	0.8457934714050455	0.2520931160482	0.6169689772141677	1.0141158194658055	-0.42857142857142855	0.9035079029052513	0.29236442460287637	0.3110813938769599	-0.7142857142857143	0.6998542122237652	0.3591194198644945	0.14536679569811717	0.231109244605715	0.2528116223634007
2bbc	A	34	263	0.8064444201945664	0.1718872528619979	0.29433257584806627	0.05269272055464468	1.0	0.0	0.18050520909876788	0.08000355407527585	-0.5	0.8660254037844386	0.4817214292574462	0.01632042567322361	0.23394059755205016	0.11894429692061531
2b7m	C	73	622	0.19894375721499102	0.04487824639341981	0.6246740141638485	0.22392964880268643	-0.7142857142857143	0.6998542122237653	0.30772173466321606	0.19588498710701965	0.14285714285714285	0.989743318610787	0.45419726567869717	0.06584457875437104	0.21958600253966626	0.14502850235026252
2bdq	A	2	202	0.834370781833392	0.1142320109045506	0.30311601830143137	0.30866429832937875	-0.3333333333333333	0.9428090415820634	0.19320898907176856	0.1617646639398276	0.0	1.0	0.3723278238577498	0.11940982103295857	0.2938590888122414	0.18482574516673753
2bjb	A	22	423	1.0241063695931165	0.31779477942435225	2.023960659524563	0.661046322964713	-0.6	0.8	0.9338750257524303	0.3997725418189539	-0.6	0.8000000000000002	0.6005388339682352	0.11045524867490522	2.065668643942054	0.45938896281962255
2bib	A	313	527	0.647843349260898	0.2481510303605846	1.5835810324117003	0.9611192620806466	-1.0	0.0	0.9516352886524239	0.3902260102915056	0.0	1.0	0.4852231864252599	0.09617581044280374	1.6931945243680708	0.750050925702746
2b5l	A	15	354	0.8877455626235161	0.0983548911386319	0.08419566165710146	0.054107887414606246	0.0	1.0	0.07498881598548657	0.05662042849456239	0.3333333333333333	0.9428090415820634	0.5182707806529677	0.08322964005936531	0.08837435506419812	0.10406044300139837
2ble	A	49	236	0.7879912344670797	0.0845656508534569	0.24050365304524957	0.1539880210503026	-0.6666666666666666	0.7453559924999298	0.18047848978116218	0.09639415526148973	0.3333333333333333	0.9428090415820634	0.40539591528279667	0.07314457119471798	0.27887803450658155	0.18805192171514312
2biw	A	48	474	0.9134246810322736	0.19891853534649598	0.7714197630070697	0.7739899385727751	-0.3333333333333333	0.9428090415820634	0.28880818093964755	0.2107907789973025	-0.3333333333333333	0.9428090415820634	0.5038769862800031	0.10859063119304345	0.6024895925195848	1.1087942159720723
2bm4	A	2	142	0.07490460715229852	0.005622660722857408	0.06344442168663894	0.01720312580900556	-1.0	0.0	0.018305972655770757	0.024268325195532865	0.3333333333333333	0.9428090415820634	0.546047552839116	0.10531291612641648	0.06189211883400775	0.013885837398739432
2bmy	A	13	140	1.747949647103359	0.45562678512028654	0.3190908973533856	0.07954739336660491	0.0	1.0	0.12690443646782879	0.09559179401464435	1.0	0.0	0.5862106442663015	0.034528988018259155	0.5324585472930683	0.3407931733979875
2c4i	A	142	269	1.1777775639015335	0.6750119241220575	0.6606045252249233	0.7070823280482005	-0.3333333333333333	0.9428090415820634	0.3453914976343979	0.25751722821137224	0.3333333333333333	0.9428090415820634	0.33450894026223965	0.05372734754222737	1.7224151786980577	0.9204363286071848
2c4i	A	8	132	0.3512098249111659	0.15026389524824232	0.9971271513078127	1.1156145828736288	-0.3333333333333333	0.9428090415820634	0.33273478914441074	0.15116681812348817	-1.0	0.0	0.31761337278312296	0.06964600708489051	1.103444589637563	0.6141009801794663
2bwm	A	11	387	0.8758177256473424	0.041841657914351245	0.05886119630830006	0.05956666502607872	0.3333333333333333	0.9428090415820634	0.04003488036093905	0.03445098908855209	0.0	1.0	0.8477639057803131	0.08414697833207618	0.08920802991404962	0.049331983605753596
2bku	B	71	839	0.4140229027863135	0.052979341481837285	0.39800426362361196	0.3297971517066443	0.5	0.8660254037844386	0.1663697886043373	0.143521972106848	0.125	0.9921567416492215	0.583512537613259	0.10336490925480536	0.23538611252648184	0.27811180986316125
2c9i	A	9	220	1.0858910975243794	0.7838810346622678	1.0344438523487478	0.6936575338454748	0.5	0.8660254037844386	0.45973114697734363	0.29710002157367116	0.0	1.0	0.27184251691820266	0.022670925885014664	0.21471238638406653	0.12382281162312136
2c91	A	6	302	0.8290501799157376	0.11235088086768551	0.4879126153695109	0.28198595078274064	0.42857142857142855	0.9035079029052513	0.34616210463411967	0.27106099600189376	-0.42857142857142855	0.9035079029052512	0.3798040346771611	0.06355773829481304	0.3122506710123698	0.2593109542845699
2c9j	A	8	217	1.0401792363672997	0.8218698499378774	1.4632448537971987	1.1655680691773644	0.5	0.8660254037844386	0.3623600394470201	0.2175699029785701	0.0	1.0	0.30293424732591906	0.03128479095211324	0.30806929538721123	0.3014462232859178
2clp	B	39	335	0.8351346232504248	0.1486674735709761	0.8165566670699776	0.8880182229581411	0.14285714285714285	0.989743318610787	0.4884735717137153	0.3440002952512104	-0.42857142857142855	0.9035079029052513	0.3727926645218108	0.06393650590080886	0.5515589740076804	0.3161702129767838
2cnx	A	47	333	0.8849517813343254	0.0861356138811023	0.0399408900904654	0.012517093793005992	0.0	1.0	0.02411122933937256	0.019395927220902512	-0.3333333333333333	0.9428090415820634	0.76973707683117	0.15402643203552388	0.11598414921204725	0.08105393735864234
2cu0	A	50	442	0.7598947929539006	0.07835741202617176	0.298903570523586	0.16970556880353435	0.42857142857142855	0.9035079029052512	0.17832633445558485	0.11398428251737222	-0.14285714285714285	0.989743318610787	0.37353033468495006	0.07653044407721905	0.35353795192904397	0.14086084076470928
2cn2	C	461	759	0.8559730515517422	0.08139536143504904	0.11391357077034141	0.03148378106750583	0.0	1.0	0.15008494261388047	0.08456940727539397	0.3333333333333333	0.9428090415820634	0.5468252474296761	0.13450328777172227	0.2676173843353666	0.215437932874329
2cn2	C	54	452	0.9044012385958683	0.12336640362805919	0.20143685975367312	0.12765268033489743	-0.3333333333333333	0.9428090415820634	0.06181995294521947	0.04192499389092098	0.3333333333333333	0.9428090415820634	0.5858012626675173	0.051900833813990764	0.19852427494952565	0.10573358885441611
2csh	A	9	97	1.755984828176585	0.1359286347117099	1.6649273492820174	0.0062227765474587304	0.0	1.0	0.2975962399457309	0.11196546709687849	1.0	0.0	0.5034391738453079	0.0463038296893567	0.5581696471798683	0.15989070034975011
2cw6	A	34	289	0.7559371657177322	0.1374405281953535	0.5168051751228634	0.30799897558243305	-0.14285714285714285	0.989743318610787	0.21066624739856699	0.2105431867159862	-0.42857142857142855	0.9035079029052513	0.41881871659427056	0.08615386395825872	0.355462401353669	0.3067393921550176
2cz5	A	1	208	0.8285409616559934	0.1631114916468806	0.39297059060154016	0.3565044532888161	-0.42857142857142855	0.9035079029052513	0.28228001171854517	0.25503437686011915	0.42857142857142855	0.9035079029052513	0.3685897649439371	0.02868284800590549	0.23007741698912368	0.15816285809782202
2d9q	B	3	301	0.8117254460556544	0.0968116656536191	2.648482132907947	0.4585015814194233	1.0	0.0	0.3862441285137673	0.16663099261544356	0.0	1.0	0.5815852613787333	0.003303031725728711	0.11268066215845851	0.02179807637054776
2czv	B	8	188	0.9087421447469314	0.2151471953879857	0.517618367511214	0.44823534725206177	-0.3333333333333333	0.9428090415820634	0.43069819246121016	0.2990866378831651	0.3333333333333333	0.9428090415820634	0.40627558304960293	0.0642379343431365	0.35491191364856345	0.35637332671125704
2db0	A	20	228	0.38499408912540034	0.049503581120454804	0.5408789380805571	0.4591735204386355	-1.0	0.0	0.21162625430385265	0.1676128698200192	-0.2	0.9797958971132713	0.4670153757904834	0.12691509633351217	0.30127285913678664	0.23419061052039225
2dd7	A	4	212	1.1449681732577215	0.7240917165585327	1.8823597795547862	1.1333123471513447	0.5	0.8660254037844386	0.39434446831016073	0.3858745314902415	0.0	1.0	0.3076839567236165	0.0493091044671433	1.150344906241056	0.6563619323211497
2ddc	A	8	219	1.349700984749116	1.0619390266802375	2.0604207069914073	1.0913402443975528	-0.5	0.8660254037844386	0.3406033175264848	0.141371703317042	-1.0	0.0	0.30488043535881915	0.042220033053704475	2.1728753321480294	0.7901374110074088
2dba	A	27	131	0.30957467772793057	0.0006509474787239344	0.6751671294277799	0.03558834801444333	1.0	0.0	0.06795307609963874	0.020526845218768575	0.0	1.0	0.7497917089775104	0.02154111673961029	0.3057435617813649	0.06118333338080613
2dg1	A	46	314	1.0634659047792963	0.20703238640265242	0.6614275922553726	0.9266669883548367	0.2	0.9797958971132713	0.15551312886723778	0.10550461684370464	0.2	0.9797958971132713	0.5866392134047297	0.10180692840538713	0.6103378736768506	0.9920054121385712
2dlq	A	7	118	1.3493069905166664	0.21695262252733571	2.104726222981237	0.3739349847060117	0.3333333333333333	0.9428090415820634	0.6543791380701953	0.08084762388321344	-0.3333333333333333	0.9428090415820634	0.6271107948592237	0.013143837361174941	0.9599597114582156	1.2153606748173644
2dpy	A	29	96	1.4311720179044523	0.44668635718720684	1.8909058236467962	1.0150014006935126	1.0	0.0	0.7234350722784051	0.23163406619236304	-1.0	0.0	0.22450236529656029	0.03794178101595572	2.6381598676622176	0.08305158073780494
2dp3	A	7	256	0.790985473004004	0.12301130508956737	0.4118663252000566	0.25458237508003767	-0.14285714285714285	0.989743318610787	0.20949801530406656	0.2030213159310905	0.14285714285714285	0.989743318610787	0.354680200894018	0.09625929090469952	0.19275299888561162	0.13022731123698797
2dkt	A	26	127	0.4446468521523385	0.09458930681844688	1.4030387280781058	1.24583442495254	0.0	1.0	0.3453205563375123	0.21742629821273243	0.0	1.0	0.4372160447783301	0.12151512960137063	0.5638887864156402	0.44381677423892923
2dmd	A	8	86	1.0372765525752494	0.1276701482911749	1.415144836472934	0.9298655888262124	0.0	1.0	0.7118391246077724	0.3790140026977036	0.0	1.0	0.5420453391200473	0.02329379895824213	0.4431283569117298	0.07245223438556736
2dvw	A	8	229	0.2106678479958309	0.03120039717934038	0.12349424051179499	0.07683950401281682	-1.0	0.0	0.1324007270602926	0.20001918988914538	0.3333333333333333	0.9428090415820634	0.7651168642518513	0.1914159655770112	0.07796718336269252	0.08368416005835827
2e2e	A	70	178	1.0998340266427722	0.024440781948980916	0.3636319981344749	0.21408511647118308	1.0	0.0	0.2487097359716125	0.24130745640866647	0.0	1.0	0.6240042883800951	0.13847341042472816	0.3152216880272659	0.2242039720688882
2e68	A	15	297	0.7894332803118165	0.09122503513328	0.19006478923510334	0.1267985021594979	0.14285714285714285	0.989743318610787	0.17196569712846071	0.14401619040293426	-0.14285714285714285	0.989743318610787	0.4299060276861186	0.052805274218953605	0.49088613400589615	0.2467900949298046
2e7s	K	31	144	0.1258777988914427	0.02052370509107255	1.1754763609307746	0.33585291404786094	0.0	1.0	0.08248563937034359	0.06628132563713256	0.5	0.8660254037844386	0.6336285399165331	0.1600130898686796	0.03937455827993781	0.040418729107134364
2eaw	A	65	290	0.8416038409982683	0.25567259582073604	0.17331936452184218	0.20912022436377908	-0.14285714285714285	0.989743318610787	0.2983717846085546	0.18664678238614194	0.42857142857142855	0.9035079029052513	0.27975801227052977	0.06920307682200416	0.492769484668702	0.2986806129656355
2ebt	A	371	457	1.16288016688955	0.027836092180632654	1.7570474832356302	0.980305970913931	1.0	0.0	0.5200506264951198	0.40838363609235484	1.0	0.0	0.685980419604704	0.08458126165912638	0.42975811340524966	0.24233126324478965
2dw7	C	131	342	0.8638388926888394	0.5189411330388881	0.35185376132237234	0.4791374343926752	-0.42857142857142855	0.9035079029052513	0.19078176595382318	0.06248862042585595	-0.7142857142857143	0.6998542122237652	0.3860661904538217	0.07360767795442057	0.20259174869887667	0.05325220614277586
2ecf	A	37	467	0.8188596299138547	0.06275456193830208	0.22781982720223976	0.16424891919112328	-0.14285714285714285	0.989743318610787	0.10845879480768596	0.07681673726383385	-0.7142857142857143	0.6998542122237653	0.5661303055012379	0.0748799602126728	0.16100659013381194	0.142110466935612
2egz	C	2	218	0.7736537183530173	0.15827523008709987	0.24920590018333882	0.19319279802058187	-0.14285714285714285	0.989743318610787	0.25258634801428553	0.15998468309324648	-0.14285714285714285	0.989743318610787	0.3732222969854258	0.10564847237554302	0.3233694866314263	0.32613072312277985
2ehh	E	4	224	0.840067629983488	0.1381585891011559	0.18328438309186332	0.10335496890680854	0.0	1.0	0.23704024985799574	0.16357450865311673	0.3333333333333333	0.9428090415820634	0.41628256486349485	0.07919854479181541	0.2953646050973632	0.17412608952232222
2e9w	A	38	507	0.4840218688108012	0.25357436726727456	2.521916450039888	0.5294223512394902	-1.0	0.0	0.42232082457029224	0.17142736217019308	0.0	1.0	0.6320463224914549	0.10415718604621466	0.8006607186711164	0.798409937350738
2ekc	B	16	261	0.8261832095991398	0.12133902917000645	0.2735464477694326	0.1956216308456127	0.14285714285714285	0.989743318610787	0.2637510609517223	0.16402764260461614	-0.14285714285714285	0.989743318610787	0.3816428908169805	0.061797305314805775	0.2912459567417543	0.27705258111009695
2eta	A	76	247	0.36742376011962014	0.04552109128337987	0.13861022509911067	0.06958561495267976	-1.0	0.0	0.07386667774193782	0.01877989123257762	-0.3333333333333333	0.9428090415820634	0.5745763485561611	0.051777100416268464	0.5095964618438075	0.05122996355938111
2f2f	A	79	208	2.0602275676072384	0.38455004088116473	0.3164805204397456	0.2537955209489314	0.0	1.0	0.35285801314483717	0.26422352335359994	-1.0	0.0	0.6515242733080353	0.10023244377713386	0.3766086129246249	0.08840106753370838
2f09	A	25	75	0.7726986865474483	0.13935055235655586	1.546987900577092	0.9107491533763488	-1.0	0.0	0.12881394637568488	0.034018483052050796	0.0	1.0	0.20778300467562283	0.061903378431542797	1.6294298317430198	0.538880689014316
2exh	D	12	317	1.2010763104826114	0.22157669946274908	0.20392200887546852	0.11322983409434415	0.0	1.0	0.07905707457312283	0.03845776340513135	0.0	1.0	0.5773484118976504	0.04038543827850212	0.12350254110607434	0.06753879248820512
2f37	A	74	318	0.25593043330097676	0.02218770246118524	0.2148996945643061	0.14687328464230665	-0.6	0.8000000000000002	0.053430816152194624	0.05440256687858325	-0.6	0.8	0.5687028519637035	0.13661946137303502	0.0974799275278418	0.026021023775553757
2f4e	A	42	159	0.616868585194483	0.23654130814164007	2.1353630195830573	0.23844425293972593	-1.0	0.0	0.2269727638896445	0.11243380356650057	0.0	1.0	0.2849508502446326	0.036672492516860555	0.49926784222322385	0.1791762479074862
2ell	A	25	148	0.29378461349957175	0.024826847644367347	0.06366683452921906	0.05343949251658106	0.5	0.8660254037844386	0.0826848071711721	0.026040756005101542	1.0	0.0	0.3577559375544863	0.027224595059544016	0.06439974213617593	0.03003785657063569
2f6e	A	7	117	0.7379540654559965	0.07630342505972257	1.5240265897043055	0.9032604080940463	-1.0	0.0	0.6879383657985771	0.3859764246074788	-0.5	0.8660254037844386	0.3843958605196144	0.17613222993322764	0.8484803810106039	0.5459831103486502
2faw	B	17	238	1.2517850325439959	0.17109453890523743	0.09526439293833736	0.0448051833032523	0.5	0.8660254037844386	0.07451874666760344	0.08498196223984755	0.5	0.8660254037844386	0.6018286015441751	0.08243283012535979	0.1466615181526355	0.07955667477746986
2fbn	A	31	154	0.5562749999680079	0.06925996061561843	0.677636914683329	0.12770841169659347	1.0	0.0	0.36216570481570165	0.2179434559598461	1.0	0.0	0.6995984902115673	0.03218869401254676	0.05867920623778444	0.029770122019997958
2fgs	A	52	188	1.3043284674904305	0.5455251116196937	1.0413786065669715	1.1098040824685178	1.0	0.0	0.11250432584596785	0.10706080604992523	-1.0	0.0	0.30672289187990925	0.07909179000815263	0.7434948338814494	0.2308776649797322
2f9c	A	60	315	0.05179829449281174	0.06096089571755396	0.04037344451564711	0.02219956454369715	-0.6666666666666666	0.7453559924999298	0.014769751533059131	0.011385130256759374	0.3333333333333333	0.9428090415820634	0.4919664272110165	0.0845975923380828	0.060376851567402266	0.06238949536706267
2fi7	B	33	238	0.4317872553206491	0.031632984667957095	0.6870618772158961	0.29796676439058	1.0	0.0	0.207591111535358	0.18257599816998002	0.2	0.9797958971132713	0.762701982209352	0.072690213915816	0.30806048779934997	0.22854292864715967
